Product name,Price,,Thương hiệu,Bảo hành,CPU,NPU,Chip đồ họa,Màn hình,Webcam,Ram,Lưu trữ,Cổng kết nối,Âm thanh,Kết nối không dây,Bàn phím,Hệ điều hành,Kích thước,Pin,Khối lượng,Chất liệu,Bảo mật,Đèn LED trên máy,Trong hộp có gì,Series laptop,Tên,Part-number,Màu sắc,Nhu cầu,Mô tả bảo hành,Dung lượng RAM,Dung lượng SSD,Cổng HDMI,Công suất pin,"Kích thước, khối lượng",Công nghệ âm thanh,Đèn laptop,Phụ kiện đi kèm,Tính năng đặc biệt
Laptop ACER Nitro V 16 ProPanel ANV16-41-R6ZY (Ryzen 5 8645HS/RAM 16GB/GeForce RTX 3050/512GB SSD/ Windows 11),26.290.000₫,,ACER,12 tháng,"AMD Ryzen™ 5 8645HS ( 4.3 GHz - 5.0 GHz / 16MB / 6 nhân, 12 luồng ), AMD AI",AMD Ryzen™ AI up to 31 TOPs,GeForce RTX™ 3050 6GB GDDR6 AMD Radeon 760M,"16"" ( 1920 x 1080 ) WUXGA 16:10 , IPS , 165Hz , không cảm ứng , 300 nits , 100% sRGB , Acer ComfyView",HD webcam,2 x 8GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C / DisplayPort
2 x USB 3.2
Audio combo
1 x HDMI
LAN 1 Gb/s",,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Có phím Copilot , có phím số , LED",Windows 11 Home SL,361.8 x 278.4 x 24.74/25.46 mm,"4 cell 57 Wh , Pin liền",2.5 kg,Vỏ nhôm,,không đèn,"Adapter, dây nguồn, HDSD,…",Nitro V,Nitro V 16 ProPanel ANV16-41-R6ZY,NH.QP2SV.002,Đen,Gaming,,,,,,,,,,
Laptop AI HP Envy X360 14-fc0091TU - A19C1PA (Ultra 5-125U/RAM 16GB/Onboard/1TB SSD/Windows 11),29.990.000₫,,HP,12 tháng,"Intel® Core™ Ultra 5-125U ( 1.3 GHz - 4.3 GHz / 12MB / 12 nhân, 14 luồng ), Intel AI",Intel® AI Boost NPU,Onboard Intel® Arc™ Graphics,"14"" ( 2880 x 1800 ) 2.8K OLED , 120Hz , cảm ứng , 500 nits , 100% DCI-P3 , Màn hình gương",HD webcam,16GB Onboard LPDDR5 6400MHz Không nâng cấp được ),1TB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI",HP Audio Boost,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím Chiclet với phím Copilot , không phím số , LED",Windows 11 Home SL,31.34 x 21.89 x 1.69 cm,"3 cell 59 Wh , Pin liền",1.4 kg,,,,,Envy X360,Envy X360 14-fc0091TU - A19C1PA,A19C1PA,Xanh,Văn phòng,,,,,,,,,,
Laptop HP Probook 440 G11 - A74B5PT (Ultra 5-125U/ RAM 16GB/ Onboard/ 512GB SSD/ Windows 11),21.690.000₫,,HP,12 tháng,"Intel® Core™ Ultra 5-125U ( 1.3 GHz - 4.3 GHz / 12MB / 12 nhân, 14 luồng ), Intel AI",Intel® AI Boost NPU,Onboard Intel® Arc™ Graphics,"14"" ( 1920 x 1200 ) WUXGA IPS , không cảm ứng",HD webcam,1 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x SD card slot
Audio combo
1 x HDMI",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím Chiclet với phím Copilot , không phím số , LED",Windows 11 Home,31.86 x 22.44 x 1.09 cm (front); 31.86 x 22.43 x 1.7 cm (rear),"3 cell 56 Wh , Pin liền",1.4 kg,,Vân tay,không đèn,"Adapter, dây nguồn,…",ProBook,Probook 440 G11 - A74B5PT,A74B5PT,Bạc,Văn phòng,,,,,,,,,,
Laptop AI HP Envy X360 14-fc0085TU - A19BVPA (Ultra 7-155U/RAM 32GB/Onboard/512GB SSD/Windows 11),32.990.000₫,,HP,12 tháng,"Intel® Core™ Ultra 7-155U ( 1.7 GHz - 4.8 GHz / 12MB / 12 nhân, 14 luồng ), Intel AI",Intel® AI Boost NPU,Onboard Intel® Arc™ Graphics,"14"" ( 2880 x 1800 ) 2.8K OLED , 120Hz , cảm ứng , 500 nits , 100% DCI-P3 , Màn hình gương",HD webcam,32GB Onboard LPDDR5 6400MHz Không nâng cấp được ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"1 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x Thunderbolt 4
Audio combo
1 x HDMI",HP Audio Boost,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím Chiclet với phím Copilot , không phím số , LED",Windows 11 Home SL,31.34 x 21.89 x 1.69 cm,"3 cell 59 Wh , Pin liền",1.4 kg,,,,,Envy X360,Envy X360 14-fc0085TU - A19BVPA,A19BVPA,Xanh,Văn phòng,,,,,,,,,,
Laptop AI HP Envy X360 14-fa0047AU - A19BPPA (Ryzen 7 8840HS/RAM 16GB/Onboard/1TB SSD/Windows 11),31.690.000₫,,HP,12 tháng,"AMD Ryzen™ 7 8840HS ( 3.3 GHz - 5.1 GHz / 16MB / 8 nhân, 16 luồng ), AMD AI",AMD Ryzen™AI up to 38 TOPs,Onboard AMD Radeon 780M,"14"" ( 2880 x 1800 ) 2.8K OLED , 120Hz , cảm ứng , 500 nits , 100% DCI-P3 , Màn hình gương",HD webcam,16GB Onboard LPDDR5 6400MHz Không nâng cấp được ),1TB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
Audio combo
1 x HDMI",HP Audio Boost,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím Chiclet với phím Copilot , không phím số , LED",Windows 11 Home SL,31.33 x 21.89 x 1.69 cm,"3 cell 59 Wh , Pin liền",1.4 kg,,,,,Envy X360,Envy X360 14-fa0047AU - A19BPPA,A19BPPA,Bạc,Văn phòng,,,,,,,,,,
Laptop AI HP Probook 440 G11 - A74BHPT (Ultra 7-155U/RAM 16GB/Onboard/512GB SSD/Windows 11),25.690.000₫,,HP,12 tháng,"Intel® Core™ Ultra 7-155U ( 1.7 GHz - 4.8 GHz / 12MB / 12 nhân, 14 luồng ), Intel AI",Intel® AI Boost NPU,Onboard Intel® Arc™ Graphics,"14"" ( 1920 x 1200 ) WUXGA IPS , không cảm ứng",HD webcam,1 x 16GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB Type C / DisplayPort / Power Delivery
2 x USB 3.2
1 x SD card slot
Audio combo
1 x HDMI
LAN 1 Gb/s",,"WiFi 802.11ax (Wifi 6) , Bluetooth 5.3","Bàn phím Chiclet với phím Copilot , không phím số , LED",Windows 11 Home,31.86 x 22.44 x 1.09 cm (front); 31.86 x 22.43 x 1.7 cm (rear),"3 cell 56 Wh , Pin liền",1.4 kg,Vỏ nhôm,Vân tay,không đèn,"Adapter, dây nguồn,…",ProBook,Probook 440 G11 - A74BHPT,A74BHPT,Bạc,Văn phòng,,,,,,,,,,
Laptop MSI Stealth 18 Mercedes AMG A1VHG-080VN (Ultra 9-185H/ RAM 64GB/ GeForce RTX™ 4080/ 2TB SSD/ Windows 11),99.990.000₫,,MSI,24 tháng,"Intel® Core™ Ultra 9-185H ( 3.9 GHz - 5.1 GHz / 24MB / 16 nhân, 22 luồng ), Intel AI",Intel® AI Boost NPU,"GeForce RTX™ 4080 12GB GDDR6 Intel® Arc™ Graphics ( 2100MHz , 150W , 542 AI TOPS )","18"" ( 3840 x 2400 ) Ultra HD (4K) 16:10 , IPS , 120Hz , không cảm ứng , 100% DCI-P3",FHD webcam,2 x 32GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 96GB ),2TB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort
2 x USB 3.2
1 x Thunderbolt 4
1 x SD card slot
Audio combo
1 x HDMI
LAN 2500 Mbps",,"WiFi 7 BE , Bluetooth 5.4","Bàn phím gaming RGB Per-Key của SteelSeries với phím Copilot , có phím số , RGB",Windows 11 Home,399.99 x 289.67 x 19.9-23.99 mm,"4 cell 99 Wh , Pin liền",2.9 kg,,"Vân tay - Fingerprint Security, Firmware Trusted Platform Module(fTPM) 2.0, Webcam Shutter, Kensington Lock",không đèn,280W Adapter,Stealth,Stealth 18 Mercedes AMG A1VHG-080VN,080VN,Đen,Gaming,,,,,,,,,,
Laptop LG Gram 2024 16Z90S-G.AH76A5 (Ultra 7-155H/RAM 16GB/Onboard/512GB SSD/Windows 11),44.490.000₫,,LG,12 tháng,"Intel® Core™ Ultra 7-155H ( 3.8 GHz - 4.8 GHz / 24MB / 16 nhân, 22 luồng ), Intel AI",Intel® AI Boost NPU,Onboard Intel® Arc™ Graphics,"16"" ( 2560 x 1600 ) WQXGA 16:10 , IPS , không cảm ứng , 400 nits , 99% DCI-P3 , Màn hình chống lóa",FHD webcam,2 x 8GB Onbard LPDDR5x 7467MHz,512GB SSD M.2 NVMe ( 1 x M.2 NVMe ),"2 x USB 3.2
2 x Thunderbolt 4
1 x micro SD card slot
Audio combo
1 x HDMI",Dolby Atmos,"Wi-Fi 6E (802.11ax) , Bluetooth 5.3","Bàn phím thường , có phím số , LED",Windows 11 Home,355.1 x 242.3 x 15.7 mm,"77 Wh , Pin liền",1.2 kg,,,không đèn,USB-C to RJ45 adapter (B2B option),Gram,Gram 16Z90S-G.AH76A5,G.AH76A5,Xám,Văn phòng,,,,,,,,,,
Laptop gaming MSI Stealth 18 AI Studio A1VHG-058VN (Ultra 9 185H/RAM 32GB/GeForce RTX 4080/2TB SSD/ Windows 11),93.990.000₫,,MSI,36 tháng,"Intel® Core™ Ultra 9-185H ( 3.9 GHz - 5.1 GHz / 24MB / 16 nhân, 22 luồng ), Intel AI",Intel® AI Boost NPU,"GeForce RTX™ 4080 12GB GDDR6 Intel® Arc™ Graphics ( 2100MHz , 150W","18"" ( 3840 x 2400 ) WQUXGA IPS , 120Hz , không cảm ứng , 100% DCI-P3",FHD webcam,1 x 32GB DDR5 5600MHz ( 2 Khe cắm / Hỗ trợ tối đa 96GB ),2TB SSD M.2 NVMe ( 2 x M.2 NVMe ),"1 x USB Type C / DisplayPort
2 x USB 3.2
1 x Thunderbolt 4
1 x SD card slot
Audio combo
1 x HDMI
LAN 2500 Mbps","Nahimic, Hi-Res Audio","Wi-Fi 7 BE , Bluetooth 5.4","Bàn phím Chiclet với phím Copilot , có phím số , RGB",Windows 11 Home,399.99 x 289.67 x 19.9-23.99 mm,"4 cell 99 Wh , Pin liền",2.9 kg,,"Vân tay, Khuôn mặt",,Adapter,Stealth,Stealth 18 AI Studio A1VHG-058VN,058VN,Đen,Gaming,,,,,,,,,,
Laptop AI Dell XPS13 9340 - HXRGT (Ultra 7-155H/RAM 16GB/Onboard/1TB SSD/Windows 11 + Office),56.090.000₫,,Dell,12 tháng,"Intel® Core™ Ultra 7-155H ( 3.8 GHz - 4.8 GHz / 24MB / 16 nhân, 22 luồng ), Intel AI",Intel® AI Boost NPU,Onboard Intel® Arc™ Graphics,"13.4"" ( 2560 x 1600 ) WQXGA 16:9 , IPS , 120Hz , cảm ứng , 500 nits , 100% sRGB , Màn hình chống lóa , Infinity Edge",FHD webcam,16GB Onboard LPDDR5x 7467MHz ( 1 Khe cắm / Không nâng cấp được ),1TB SSD M.2 NVMe ( 1 x M.2 NVMe ),2 x Thunderbolt 4,Dolby Atmos,"Wi-Fi 7 BE , Bluetooth 5.4","Bàn phím Chiclet với phím Copilot , không phím số , LED",Windows 11 Home SL + Office Home & Student 2021,29.53 x 19.91 x 1.53 cm,"3 cell 55 Wh , Pin liền",1.2 kg,Vỏ nhôm,Vân tay,,,XPS,XPS13 9340 - HXRGT,HXRGT,Bạc,Văn phòng,,,,,,,,,,
